page,text,p,start,end,type,description,wikidata,viaf,loc,notes
041,"Tuesday, January 17, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
041,Nile,2,7,11,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
041,Egypt,2,17,22,GPE,"Countries, cities, states",,,,
041,10,3,14,16,TIME,Times smaller than a day,,,,
041,Eliza,3,18,23,PERSON,"People, including fictional",,,,
041,the day,4,6,13,DATE,Absolute or relative dates or periods,,,,
041,Sakkara,4,39,46,FAC,"Buildings, airports, highways, bridges, etc.",,,,
041,the Tomb of Ti and Meru,4,55,78,WORK_OF_ART,"Titles of books, songs, etc.",,,,
041,the Pyramid of Onas,4,109,128,FAC,"Buildings, airports, highways, bridges, etc.",,,,
041,sunset,4,243,249,TIME,Times smaller than a day,,,,
