page,text,p,start,end,type,description,wikidata,viaf,loc,notes
086,"Friday, March 3, 1922",1,0,21,DATE,Absolute or relative dates or periods,,,,
086,Nicky,3,0,5,PERSON,"People, including fictional",,,,
086,Nefertari,5,35,44,PERSON,"People, including fictional",,,,
086,Gurna,5,112,117,PERSON,"People, including fictional",,,,
086,French,5,126,132,NORP,Nationalities or religious or political groups,,,,
086,Tomb,5,156,160,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
086,Medinet Abu,5,195,206,ORG,"Companies, agencies, institutions, etc.",,,,
086,M. Pillet,6,0,9,PERSON,"People, including fictional",,,,
086,Karnac,6,24,30,ORG,"Companies, agencies, institutions, etc.",,,,
086,Susa,6,64,68,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
086,2,7,1,2,CARDINAL,Numerals that do not fall under another type,,,,
086,4000 years,8,133,143,DATE,Absolute or relative dates or periods,,,,
