page,text,p,start,end,type,description,wikidata,viaf,loc,notes
048,"Thursday, January 10, 1916",2,0,26,DATE,Absolute or relative dates or periods,,,,
048,Ray’s,2,28,33,ORG,"Companies, agencies, institutions, etc.",,,,
048,London,2,35,41,GPE,"Countries, cities, states",,,,
048,Karin,3,18,23,PERSON,"People, including fictional",,,,
048,Heath,4,16,21,PERSON,"People, including fictional",,,,
048,88,4,57,59,MONEY,"Monetary values, including unit",,,,
048,Karin,4,77,82,PERSON,"People, including fictional",,,,
048,Louis Duveen,4,104,116,PERSON,"People, including fictional",,,,
048,America,4,141,148,GPE,"Countries, cities, states",,,,
048,Prodder,5,15,22,PERSON,"People, including fictional",,,,
048,Ray,6,15,18,PERSON,"People, including fictional",,,,
048,Whitalls,7,21,29,PERSON,"People, including fictional",,,,
048,Colefax,7,164,171,PERSON,"People, including fictional",,,,
048,Keynes,8,2,8,PERSON,"People, including fictional",,,,
048,Ray’s,8,25,30,ORG,"Companies, agencies, institutions, etc.",,,,
048,a million pounds,8,53,69,MONEY,"Monetary values, including unit",,,,
048,Italians,8,89,97,NORP,Nationalities or religious or political groups,,,,
