page,text,p,start,end,type,description,wikidata,viaf,loc,notes
175,"Thursday, July 20, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
175,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
175,Eugénie Strong,3,18,32,PERSON,"People, including fictional",,,,
175,Eugénie Strong,5,2,16,PERSON,"People, including fictional",,,,
175,2,5,28,29,CARDINAL,Numerals that do not fall under another type,,,,
175,British School,5,43,57,ORG,"Companies, agencies, institutions, etc.",,,,
175,the British Museum,5,62,80,ORG,"Companies, agencies, institutions, etc.",,,,
175,Fafner,5,112,118,PERSON,"People, including fictional",,,,
175,Fasold,5,123,129,PERSON,"People, including fictional",,,,
175,Parry,6,2,7,PERSON,"People, including fictional",,,,
175,Roberto,6,16,23,PERSON,"People, including fictional",,,,
175,Eugenie,6,55,62,PERSON,"People, including fictional",,,,
