page,text,p,start,end,type,description,wikidata,viaf,loc,notes
195,"Friday, August 18, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
195,Hotel Appennino,2,25,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Pian della Got,2,42,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Garfagnana,2,60,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Lina,3,2,6,PERSON,"People, including fictional",,,,
195,about 11,5,10,18,TIME,Times smaller than a day,,,,
195,an extra half hour,5,38,56,TIME,Times smaller than a day,,,,
195,Geoffrey,5,74,82,PERSON,"People, including fictional",,,,
195,Massa,6,15,20,GPE,"Countries, cities, states",,,,
195,Carrara - Fosdinovo - Fivizzano,6,24,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Castelnuovo di Garfagnana,6,98,123,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Pass,7,14,18,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
195,Pieve Pelago,7,27,39,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
195,Pian della Gottta,8,14,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
195,Geoffrey,9,2,10,PERSON,"People, including fictional",,,,
