page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0428,"Thursday, November 2, 1893",1,0,26,DATE,Absolute or relative dates or periods,,,,
0428,Brescia,1,28,35,GPE,"Countries, cities, states",,,,
0428,Capello,1,37,44,GPE,"Countries, cities, states",,,,
0428,Medole,2,20,26,GPE,"Countries, cities, states",,,,
0428,a delightful day,2,37,53,DATE,Absolute or relative dates or periods,,,,
0428,S. Clemente,3,3,14,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Bernhard,4,0,8,PERSON,"People, including fictional",,,,
0428,Il Cortigiano,4,14,27,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,the evening,5,16,27,TIME,Times smaller than a day,,,,
0428,bianca riviera,6,6,20,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0428,"Friday, November 3, 1893",7,0,24,DATE,Absolute or relative dates or periods,,,,
0428,Brescia,7,26,33,GPE,"Countries, cities, states",,,,
0428,2 1/4 hours,8,6,17,TIME,Times smaller than a day,,,,
0428,Medole,8,27,33,GPE,"Countries, cities, states",,,,
0428,five minutes,9,1,13,TIME,Times smaller than a day,,,,
0428,Titian,9,31,37,PERSON,"People, including fictional",,,,
0428,2 1/4 hours,9,49,60,TIME,Times smaller than a day,,,,
0428,Modern Painters,10,7,22,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,Bernhard the Cortigiano,11,5,28,PERSON,"People, including fictional",,,,
0428,the Café Centrale,12,6,23,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Paitone,13,8,15,GPE,"Countries, cities, states",,,,
0428,the afternoon,14,4,17,TIME,Times smaller than a day,,,,
0428,Santuario,14,40,49,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Moretto,14,71,78,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,Bernhard,15,1,9,PERSON,"People, including fictional",,,,
0428,the evening,17,20,31,TIME,Times smaller than a day,,,,
0428,day,17,42,45,DATE,Absolute or relative dates or periods,,,,
0428,"Saturday, November 4, 1893",18,2,28,DATE,Absolute or relative dates or periods,,,,
0428,Cremona,18,46,53,GPE,"Countries, cities, states",,,,
0428,London,20,77,83,GPE,"Countries, cities, states",,,,
0428,B.F.C.C.,20,119,127,ORG,"Companies, agencies, institutions, etc.",,,,
0428,A Question of Memory,21,23,43,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,Logan,21,74,79,PERSON,"People, including fictional",,,,
0428,"Sunday, * Monday, Tuesday, November 5-7, 1893",24,0,45,DATE,Absolute or relative dates or periods,,,,
0428,Cremona,24,48,55,GPE,"Countries, cities, states",,,,
0428,Churches,25,8,16,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Bernhard,26,0,8,PERSON,"People, including fictional",,,,
0428,Architecture in the Free Review,26,22,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,"Wednesday, November 8, 1893",27,0,27,DATE,Absolute or relative dates or periods,,,,
0428,Croce Bianca,27,29,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Parma,27,43,48,GPE,"Countries, cities, states",,,,
0428,"Thursday, November 9, 1893",29,0,26,DATE,Absolute or relative dates or periods,,,,
0428,Parma,29,28,33,GPE,"Countries, cities, states",,,,
0428,Gallery,31,27,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Hampton Court Guide,32,12,31,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,Bernhard,33,0,8,PERSON,"People, including fictional",,,,
0428,Il Cortigiano,33,18,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,"Friday, November 10, 1893",34,0,25,DATE,Absolute or relative dates or periods,,,,
0428,Bologna,34,49,56,GPE,"Countries, cities, states",,,,
0428,Convent Parlour,39,21,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Parma,39,40,45,GPE,"Countries, cities, states",,,,
0428,"Saturday, November 11, 1893",40,0,27,DATE,Absolute or relative dates or periods,,,,
0428,Bologna,40,29,36,GPE,"Countries, cities, states",,,,
0428,St. Petronio,41,0,12,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Giovanni,41,17,25,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Monte,41,29,34,GPE,"Countries, cities, states",,,,
0428,the morning,41,39,50,TIME,Times smaller than a day,,,,
0428,the afternoon,42,11,24,TIME,Times smaller than a day,,,,
0428,Luzio,43,20,25,PERSON,"People, including fictional",,,,
0428,Renier,43,30,36,PERSON,"People, including fictional",,,,
0428,Mantova e Urbino,43,39,55,ORG,"Companies, agencies, institutions, etc.",,,,
0428,Chronicle,43,75,84,ORG,"Companies, agencies, institutions, etc.",,,,
0428,Bernhard,44,0,8,PERSON,"People, including fictional",,,,
0428,Diderot,44,17,24,PERSON,"People, including fictional",,,,
0428,Pensées philosophiques,44,27,49,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,"Sunday, November 12, 1893",46,0,25,DATE,Absolute or relative dates or periods,,,,
0428,Bologna,46,27,34,GPE,"Countries, cities, states",,,,
0428,the Museo Civico,47,25,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0428,Bernhard,48,17,25,PERSON,"People, including fictional",,,,
0428,Assisi,49,17,23,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0428,last year,49,28,37,DATE,Absolute or relative dates or periods,,,,
0428,Outlook,49,46,53,ORG,"Companies, agencies, institutions, etc.",,,,
0428,the evening,50,22,33,TIME,Times smaller than a day,,,,
0428,May Jeffrey,50,40,51,PERSON,"People, including fictional",,,,
