page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0364,"Thursday, February 23, 1893",1,2,29,DATE,Absolute or relative dates or periods,,,,
0364,Florence,1,31,39,GPE,"Countries, cities, states",,,,
0364,Ranke,3,9,14,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0364,Cascine,4,10,17,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0364,Bernhard,5,0,8,PERSON,"People, including fictional",,,,
0364,de Vogüé,5,27,35,PERSON,"People, including fictional",,,,
0364,Uffizi,7,28,34,GPE,"Countries, cities, states",,,,
0364,"Friday, February 24, 1893",8,0,25,DATE,Absolute or relative dates or periods,,,,
0364,Florence,8,27,35,GPE,"Countries, cities, states",,,,
0364,German,9,7,13,LANGUAGE,Any named language,,,,
0364,Bernhard,10,0,8,PERSON,"People, including fictional",,,,
0364,Forbes,10,19,25,ORG,"Companies, agencies, institutions, etc.",,,,
0364,Hawthorne,10,38,47,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0364,"Saturday, February 25, 1893",11,0,27,DATE,Absolute or relative dates or periods,,,,
0364,Florence,11,29,37,GPE,"Countries, cities, states",,,,
0364,Creighton,12,0,9,ORG,"Companies, agencies, institutions, etc.",,,,
0364,Horatio Browne’s,13,46,62,PERSON,"People, including fictional",,,,
0364,Pontormos,15,19,28,PERSON,"People, including fictional",,,,
0364,the Collegio Militare,15,32,53,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0364,Carlisles,16,17,26,PERSON,"People, including fictional",,,,
0364,Carlisle,16,33,41,PERSON,"People, including fictional",,,,
0364,Mary,16,51,55,PERSON,"People, including fictional",,,,
0364,Murray,16,71,77,PERSON,"People, including fictional",,,,
0364,Carlisle,16,117,125,PERSON,"People, including fictional",,,,
0364,France,16,136,142,GPE,"Countries, cities, states",,,,
0364,Paris,16,226,231,GPE,"Countries, cities, states",,,,
0364,Carlisle,16,291,299,PERSON,"People, including fictional",,,,
0364,Murray,17,4,10,PERSON,"People, including fictional",,,,
0364,Perry,17,52,57,PERSON,"People, including fictional",,,,
0364,Greek,17,71,76,NORP,Nationalities or religious or political groups,,,,
