page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0302,"Thursday, September 29, 1892",1,0,28,DATE,Absolute or relative dates or periods,,,,
0302,Albergo Monaco,1,30,44,GPE,"Countries, cities, states",,,,
0302,Venice,1,46,52,GPE,"Countries, cities, states",,,,
0302,the Loschi Giorgione,2,4,24,PERSON,"People, including fictional",,,,
0302,the Monte Berico,3,17,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0302,Montagnas,3,46,55,PERSON,"People, including fictional",,,,
0302,Paolo,3,74,79,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0302,the Villa Valmarana,4,16,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0302,Tiepolos,4,48,56,PERSON,"People, including fictional",,,,
0302,Palladian,6,2,11,NORP,Nationalities or religious or political groups,,,,
0302,one,6,24,27,CARDINAL,Numerals that do not fall under another type,,,,
0302,summer,6,48,54,DATE,Absolute or relative dates or periods,,,,
0302,Tiepolo,6,106,113,PERSON,"People, including fictional",,,,
0302,Louis XV,6,164,172,PERSON,"People, including fictional",,,,
0302,Longhi,6,281,287,PERSON,"People, including fictional",,,,
0302,Dido,7,88,92,PERSON,"People, including fictional",,,,
0302,Besnard,7,159,166,PERSON,"People, including fictional",,,,
