page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0144,the Scuola d〈e〉i Carmini,1,23,47,ORG,"Companies, agencies, institutions, etc.",,,,
0144,the Church of St. Antony,1,86,110,ORG,"Companies, agencies, institutions, etc.",,,,
0144,Michael Field,2,19,32,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0144,the evening,2,37,48,TIME,Times smaller than a day,,,,
0144,Louvre,2,71,77,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,Logan,2,92,97,PERSON,"People, including fictional",,,,
0144,"Tuesday, October 27, 1891",3,0,25,DATE,Absolute or relative dates or periods,,,,
0144,Hotel Croce d’Oro,3,27,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,Padua,3,46,51,GPE,"Countries, cities, states",,,,
0144,Duomo,4,8,13,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0144,Bishop’s Palace,4,18,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,Montagnana,4,49,59,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0144,Santa Maria,5,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,Vanzo,5,23,28,GPE,"Countries, cities, states",,,,
0144,Sanmichele,5,35,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,the afternoon,6,3,16,TIME,Times smaller than a day,,,,
0144,Gallery,6,46,53,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0144,the Scuola del Santo,6,66,86,FAC,"Buildings, airports, highways, bridges, etc.",,,,
