page,text,p,start,end,type,description,wikidata,viaf,loc,notes
117,"Friday, September 〈",1,0,19,DATE,Absolute or relative dates or periods,,,,
117,1891,1,25,29,DATE,Absolute or relative dates or periods,,,,
117,Hotel Colomba d’Oro,1,31,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Verona,1,52,58,GPE,"Countries, cities, states",,,,
117,San Niccolo,2,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Santa Maria della Scala,2,21,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,San Nazaro e Celso,2,46,64,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Santa Maria,2,66,77,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,San Tommaso,2,91,102,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,San Fermo,2,104,113,GPE,"Countries, cities, states",,,,
117,San Paolo,2,115,124,GPE,"Countries, cities, states",,,,
117,the morning,2,128,139,TIME,Times smaller than a day,,,,
117,Montagnas,2,164,173,PERSON,"People, including fictional",,,,
117,San Nazaro,2,177,187,GPE,"Countries, cities, states",,,,
117,Buonsignori,2,196,207,PERSON,"People, including fictional",,,,
117,Paolo Veronese,2,212,226,ORG,"Companies, agencies, institutions, etc.",,,,
117,San Paolo,2,230,239,GPE,"Countries, cities, states",,,,
117,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
117,Santa Maria del Organo,3,20,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Savoldo,3,67,74,WORK_OF_ART,"Titles of books, songs, etc.",,,,
117,B.,3,101,103,PERSON,"People, including fictional",,,,
117,German,3,154,160,NORP,Nationalities or religious or political groups,,,,
117,Bôcher,4,18,24,PERSON,"People, including fictional",,,,
117,Italy,5,7,12,GPE,"Countries, cities, states",,,,
117,first,5,143,148,ORDINAL,"""first"", ""second"", etc.",,,,
117,yesterday,5,175,184,DATE,Absolute or relative dates or periods,,,,
117,one,5,360,363,CARDINAL,Numerals that do not fall under another type,,,,
117,Italian,5,404,411,NORP,Nationalities or religious or political groups,,,,
117,Transalpine Galleries,5,424,445,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Verona,5,557,563,GPE,"Countries, cities, states",,,,
117,one,5,585,588,CARDINAL,Numerals that do not fall under another type,,,,
117,Verona,5,698,704,GPE,"Countries, cities, states",,,,
117,the Giardino Giusti,6,12,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,"Saturday, September 12, 1891",7,0,28,DATE,Absolute or relative dates or periods,,,,
117,Hotel Colombo [sic] d’Oro,7,30,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Santa Trinita,8,8,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
117,Brusasorci,8,42,52,PERSON,"People, including fictional",,,,
117,San Bernardino,10,8,22,GPE,"Countries, cities, states",,,,
117,Green,11,12,17,PERSON,"People, including fictional",,,,
117,Henry II,11,20,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
