page,text,p,start,end,type,description,wikidata,viaf,loc,notes
129,"Friday, October 2, 1891",1,0,23,DATE,Absolute or relative dates or periods,,,,
129,Venice,1,25,31,GPE,"Countries, cities, states",,,,
129,Costa,2,4,9,PERSON,"People, including fictional",,,,
129,San Salvador[e,2,39,53,GPE,"Countries, cities, states",,,,
129,San Bartolomeo Rialto,2,100,121,GPE,"Countries, cities, states",,,,
129,S. Giovanni Crisostomo,2,123,145,GPE,"Countries, cities, states",,,,
129,S. Lio,2,151,157,GPE,"Countries, cities, states",,,,
129,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
129,the Ducal Palace,3,27,43,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,San Giorgio Maggiore,3,56,76,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,S. Pietro,3,84,93,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,Castello,3,97,105,GPE,"Countries, cities, states",,,,
129,Lido,3,140,144,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,the evening,4,3,14,TIME,Times smaller than a day,,,,
129,"Saturday, October 3, 1891",5,0,25,DATE,Absolute or relative dates or periods,,,,
129,Venice,5,27,33,GPE,"Countries, cities, states",,,,
129,Costa,6,4,9,PERSON,"People, including fictional",,,,
129,Santa Maria Formosa,6,15,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,San Felice,6,44,54,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,Santa Maria,6,59,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,Orto,6,74,78,GPE,"Countries, cities, states",,,,
129,Academy,6,100,107,FAC,"Buildings, airports, highways, bridges, etc.",,,,
129,Lotto,6,139,144,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
129,Florian’s,7,40,49,ORG,"Companies, agencies, institutions, etc.",,,,
129,B,8,5,6,PERSON,"People, including fictional",,,,
129,two hours,8,36,45,TIME,Times smaller than a day,,,,
