page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0327,"Tuesday, November 15, 1892",1,0,26,DATE,Absolute or relative dates or periods,,,,
0327,Grandori,1,28,36,GPE,"Countries, cities, states",,,,
0327,Viterbo,1,38,45,GPE,"Countries, cities, states",,,,
0327,Terni,2,5,10,GPE,"Countries, cities, states",,,,
0327,8,2,14,15,TIME,Times smaller than a day,,,,
0327,Orte,2,26,30,GPE,"Countries, cities, states",,,,
0327,9,2,34,35,TIME,Times smaller than a day,,,,
0327,Cinimian,3,54,62,NORP,Nationalities or religious or political groups,,,,
0327,Claude,3,76,82,PERSON,"People, including fictional",,,,
0327,the * Villa Lante,4,29,46,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Bagnaia,4,50,57,GPE,"Countries, cities, states",,,,
0327,4 kilometres,4,59,71,QUANTITY,"Measurements, as of weight or distance",,,,
0327,Viterbo,4,77,84,GPE,"Countries, cities, states",,,,
0327,Farnesina,4,151,160,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,the Palazzo del Tè,4,165,183,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Raphael,4,193,200,PERSON,"People, including fictional",,,,
0327,Giulio Romano,4,205,218,PERSON,"People, including fictional",,,,
0327,Vignola,4,248,255,PERSON,"People, including fictional",,,,
0327,Hundreds,4,291,299,CARDINAL,Numerals that do not fall under another type,,,,
0327,the Madonna della Quercia,5,23,48,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0327,1538,5,53,57,DATE,Absolute or relative dates or periods,,,,
0327,Paul III,5,59,67,PERSON,"People, including fictional",,,,
0327,Bramante,5,83,91,PERSON,"People, including fictional",,,,
0327,two,5,135,138,CARDINAL,Numerals that do not fall under another type,,,,
0327,the afternoon,6,3,16,TIME,Times smaller than a day,,,,
0327,the Sebastiano del Piombo,6,27,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Pinacoteca,6,60,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Duomo,6,83,88,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Schenardi,7,36,45,ORG,"Companies, agencies, institutions, etc.",,,,
0327,"Wednesday, November 16, 1892",9,0,28,DATE,Absolute or relative dates or periods,,,,
0327,Grandori,9,30,38,GPE,"Countries, cities, states",,,,
0327,Viterbo,9,40,47,GPE,"Countries, cities, states",,,,
0327,Bernhard,12,0,8,PERSON,"People, including fictional",,,,
0327,the Lorenzo da Viterbos,12,80,103,PERSON,"People, including fictional",,,,
0327,Melozzo,12,164,171,PERSON,"People, including fictional",,,,
0327,sunset,13,13,19,TIME,Times smaller than a day,,,,
0327,Santa Maria della Quercia,13,23,48,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,"Thursday, November 17, 1892",14,0,27,DATE,Absolute or relative dates or periods,,,,
0327,Aquila Bianca,14,29,42,PERSON,"People, including fictional",,,,
0327,Orvieto,14,44,51,GPE,"Countries, cities, states",,,,
0327,Viterbo,15,16,23,GPE,"Countries, cities, states",,,,
0327,Bolsena,15,37,44,GPE,"Countries, cities, states",,,,
0327,Church,16,21,27,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Leo X,16,45,50,PERSON,"People, including fictional",,,,
0327,Montefiascone,16,118,131,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Romanesque,16,155,165,NORP,Nationalities or religious or political groups,,,,
0327,S. Flaviano,16,174,185,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Sanmichele,16,211,221,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,summer,17,48,54,DATE,Absolute or relative dates or periods,,,,
0327,"Friday, November 18, 1892",18,2,27,DATE,Absolute or relative dates or periods,,,,
0327,Orvieto,18,29,36,GPE,"Countries, cities, states",,,,
0327,Duomo,19,8,13,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Signorellis,19,214,225,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Bernhard,21,0,8,PERSON,"People, including fictional",,,,
0327,Burckhardt on Architecture,21,23,49,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0327,Bernhard,22,0,8,PERSON,"People, including fictional",,,,
0327,"Saturday, November 19, 1892",23,2,29,DATE,Absolute or relative dates or periods,,,,
0327,Orvieto,23,31,38,GPE,"Countries, cities, states",,,,
0327,Cathedral,24,0,9,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,morning,24,17,24,TIME,Times smaller than a day,,,,
0327,Bernhard,25,80,88,PERSON,"People, including fictional",,,,
0327,"Sunday, November 20, 1892",27,0,25,DATE,Absolute or relative dates or periods,,,,
0327,Orvieto,27,27,34,GPE,"Countries, cities, states",,,,
0327,Duomo,28,116,121,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,the afternoon,29,3,16,TIME,Times smaller than a day,,,,
0327,Bernhard,29,53,61,PERSON,"People, including fictional",,,,
0327,the Campo Santo,29,72,87,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Gardiner’s Thirty Years’ War,30,11,39,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0327,Bernhard,31,5,13,PERSON,"People, including fictional",,,,
0327,Burckhardt,31,23,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,Signorellis,32,14,25,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0327,today,32,38,43,DATE,Absolute or relative dates or periods,,,,
0327,"Monday, November 21, 1892",34,0,25,DATE,Absolute or relative dates or periods,,,,
0327,Florence,34,27,35,GPE,"Countries, cities, states",,,,
0327,Cathedral,35,23,32,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0327,three or four,35,110,123,CARDINAL,Numerals that do not fall under another type,,,,
0327,Protestant,35,164,174,NORP,Nationalities or religious or political groups,,,,
0327,Catholicism,35,419,430,NORP,Nationalities or religious or political groups,,,,
0327,Ray,35,651,654,PERSON,"People, including fictional",,,,
0327,this morning,35,668,680,TIME,Times smaller than a day,,,,
