page,text,p,start,end,type,description,wikidata,viaf,loc,notes
130,"Sunday, October 4, 1891",1,0,23,DATE,Absolute or relative dates or periods,,,,
130,Venice,1,25,31,GPE,"Countries, cities, states",,,,
130,Costa,2,4,9,PERSON,"People, including fictional",,,,
130,Tintorettos,2,47,58,PERSON,"People, including fictional",,,,
130,Bassanos,2,63,71,PERSON,"People, including fictional",,,,
130,Paul Veroneses,2,86,100,PERSON,"People, including fictional",,,,
130,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
130,Repertorio di Quadri Italiani,3,40,69,WORK_OF_ART,"Titles of books, songs, etc.",,,,
130,Villiers de Lisle Adam,3,80,102,WORK_OF_ART,"Titles of books, songs, etc.",,,,
130,the Public Garden,3,123,140,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
130,"Monday, October 5, 1891",4,0,23,DATE,Absolute or relative dates or periods,,,,
130,Hotel Monaco,4,25,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
130,Venice,4,39,45,GPE,"Countries, cities, states",,,,
130,Santa Maria della Pietà,5,8,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
130,S. Francesco della Vigna,5,33,57,FAC,"Buildings, airports, highways, bridges, etc.",,,,
130,San Matteo,5,63,73,FAC,"Buildings, airports, highways, bridges, etc.",,,,
130,the morning,5,77,88,TIME,Times smaller than a day,,,,
130,Lido,5,121,125,FAC,"Buildings, airports, highways, bridges, etc.",,,,
130,Axël,6,5,9,WORK_OF_ART,"Titles of books, songs, etc.",,,,
130,Villiers de l’Isle Adam,6,13,36,PERSON,"People, including fictional",,,,
130,Richepin,7,5,13,PERSON,"People, including fictional",,,,
130,Venturi,8,5,12,PERSON,"People, including fictional",,,,
130,the School of Modena,8,24,44,ORG,"Companies, agencies, institutions, etc.",,,,
