page,text,p,start,end,type,description,wikidata,viaf,loc,notes
120,"Sunday, September 13, 1891",1,0,26,DATE,Absolute or relative dates or periods,,,,
120,"Hotel Colombe d’Or,",1,28,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Verona,1,48,54,GPE,"Countries, cities, states",,,,
120,Gallery,2,12,19,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
120,the morning,2,23,34,TIME,Times smaller than a day,,,,
120,Cavazzolas,2,101,111,WORK_OF_ART,"Titles of books, songs, etc.",,,,
120,B.,3,7,9,PERSON,"People, including fictional",,,,
120,the day,4,21,28,DATE,Absolute or relative dates or periods,,,,
120,B.,5,0,2,PERSON,"People, including fictional",,,,
120,San Stefano,5,11,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Duomo,5,28,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,San Siro e Libera,5,35,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Santa Maria,5,54,65,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Organo,5,69,75,GPE,"Countries, cities, states",,,,
120,Santa Chiara,5,77,89,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,San Giovanni,5,95,107,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Valle,5,111,116,GPE,"Countries, cities, states",,,,
120,Prescott,6,7,15,PERSON,"People, including fictional",,,,
120,Ferdinand and Isabella,6,18,40,WORK_OF_ART,"Titles of books, songs, etc.",,,,
120,Evalyne,7,14,21,PERSON,"People, including fictional",,,,
120,Amphitheatre,9,30,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,"Monday, September 14, 1891",10,0,26,DATE,Absolute or relative dates or periods,,,,
120,Verona,10,28,34,GPE,"Countries, cities, states",,,,
120,San Stefano,11,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Brusasorci,11,36,46,PERSON,"People, including fictional",,,,
120,Santa Maria,12,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Organo,12,23,29,GPE,"Countries, cities, states",,,,
120,B.,12,63,65,PERSON,"People, including fictional",,,,
120,a year and a half ago,12,80,101,DATE,Absolute or relative dates or periods,,,,
120,the afternoon,12,117,130,TIME,Times smaller than a day,,,,
120,about 8 kilom〈etres〉,12,157,177,QUANTITY,"Measurements, as of weight or distance",,,,
120,Marcellise,12,216,226,GPE,"Countries, cities, states",,,,
120,four,12,248,252,CARDINAL,Numerals that do not fall under another type,,,,
120,Sanmichele,13,64,74,PERSON,"People, including fictional",,,,
120,La Madonna della Campagna,13,83,108,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Farinati,13,127,135,WORK_OF_ART,"Titles of books, songs, etc.",,,,
120,"Tuesday, September 15, 1891",14,0,27,DATE,Absolute or relative dates or periods,,,,
120,Verona,14,29,35,GPE,"Countries, cities, states",,,,
120,Palazzo Canossa,15,8,23,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,the Ball Room,15,43,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Tiepolo,15,60,67,PERSON,"People, including fictional",,,,
120,Brusasorci,15,97,107,PERSON,"People, including fictional",,,,
120,the Palazzo Ridolfi,15,111,130,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,San Lorenzo,16,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,Santi Apostoli,16,24,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,San Fermo,16,46,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
120,afternoon,17,11,20,TIME,Times smaller than a day,,,,
