page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0316,"Wednesday, October 26, 1892",1,2,29,DATE,Absolute or relative dates or periods,,,,
0316,Macerata,1,47,55,GPE,"Countries, cities, states",,,,
0316,Cingoli,2,9,16,GPE,"Countries, cities, states",,,,
0316,Arpignano,2,54,63,GPE,"Countries, cities, states",,,,
0316,Arulane,2,68,75,GPE,"Countries, cities, states",,,,
0316,Cingoli,2,104,111,GPE,"Countries, cities, states",,,,
0316,Appenines,2,157,166,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0316,about a fourth,2,194,208,CARDINAL,Numerals that do not fall under another type,,,,
0316,Adriatic,2,222,230,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0316,Cingoli,3,0,7,GPE,"Countries, cities, states",,,,
0316,Palace,3,59,65,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,1531,3,86,90,DATE,Absolute or relative dates or periods,,,,
0316,Piazza,3,99,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,an hour and a half,3,144,162,TIME,Times smaller than a day,,,,
0316,Albergo,4,11,18,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,Cavour,4,30,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,Marsala,4,126,133,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0316,85 centimes,4,149,160,MONEY,"Monetary values, including unit",,,,
0316,"Thursday, October 27, 1892",5,0,26,DATE,Absolute or relative dates or periods,,,,
0316,Macerata,5,28,36,GPE,"Countries, cities, states",,,,
0316,A cloudy day,6,0,12,DATE,Absolute or relative dates or periods,,,,
0316,San Severino,6,30,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,Pintoricchio,6,55,67,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,the Nic〈ola〉 da Foligno,6,102,125,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0316,Tolentino,7,27,36,PERSON,"People, including fictional",,,,
0316,Tomb of S. Niccolo,7,62,80,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0316,Church,7,88,94,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,Triumphal Arch,8,5,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0316,Nic〈ola〉 Piccinino,8,139,157,PERSON,"People, including fictional",,,,
0316,XV century,8,250,260,DATE,Absolute or relative dates or periods,,,,
0316,Latin,8,261,266,LANGUAGE,Any named language,,,,
0316,Castle,9,56,62,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0316,"Friday, October 28, 1892",11,2,26,DATE,Absolute or relative dates or periods,,,,
0316,Aquila d’Oro,11,28,40,PERSON,"People, including fictional",,,,
0316,Matelica,11,42,50,GPE,"Countries, cities, states",,,,
0316,Macerata,12,6,14,PERSON,"People, including fictional",,,,
0316,Bettucci,12,51,59,PERSON,"People, including fictional",,,,
0316,Church of San Giovanni,12,79,101,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,S. Maria della Misericordia,12,134,161,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0316,Crivelli,12,232,240,PERSON,"People, including fictional",,,,
0316,Perugino,12,248,256,PERSON,"People, including fictional",,,,
0316,Melozzo,12,366,373,PERSON,"People, including fictional",,,,
0316,Church,12,434,440,ORG,"Companies, agencies, institutions, etc.",,,,
0316,Tasso,12,630,635,PERSON,"People, including fictional",,,,
0316,Gerusalemme Liberata,12,655,675,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0316,the Macerata Academy,12,679,699,ORG,"Companies, agencies, institutions, etc.",,,,
0316,a perfect evening,13,19,36,TIME,Times smaller than a day,,,,
